ds,y,unique_id,classe,encoded_id,predictions,forecast_2023
2023-07-01,1654.61865234375,CUSTOMER MOBILE APP,,50,1654.6187,34519.27
2023-07-01,639.5942993164062,DELIVERY SIMULATION TOOL,,58,639.5943,13552.13
2023-07-01,496.1080017089844,DELTA,,59,496.108,21922.43
2023-07-01,431.1343688964844,FIDLIGHT,,66,431.13437,0.00
2023-07-01,1267.7950439453125,GESTION CLIENT (WCM),,70,1267.795,0.00
2023-07-01,610.4795532226562,IPOSE,,77,610.47955,2400.00
2023-07-01,896.5618896484375,MAILBREW,,119,896.5619,30000.00
2023-07-01,1024.3446044921875,MOVE CUSTOMER ORDER,,129,1024.3446,1527.21
2023-07-01,1274.0478515625,NEXT PRODUCT TO BUY,,135,1274.0479,22797.33
2023-07-01,1498.2091064453125,OLT,,138,1498.2091,1327.51
2023-07-01,1468.3145751953125,OMNICARE,,139,1468.3146,240.00
2023-07-01,890.4495239257812,OPUS LEGACY,,152,890.4495,0.00
2023-07-01,1290.2686767578125,ORION,,160,1290.2687,2339.47
2023-07-01,933.8560791015624,PDC,,164,933.8561,0.00
2023-07-01,181.8920288085937,PLATFORMSMS,,166,181.89203,0.00
2023-07-01,1108.879150390625,POCKET DATA,,167,1108.8792,14123.74
2023-07-01,726.3134155273438,PROJECT BOOSTER,,177,726.3134,44310.13
2023-07-01,954.4968872070312,PVR,,179,954.4969,7203.78
2023-07-01,1480.411865234375,PYXIS,,180,1480.4119,36219.91
2023-07-01,1636.254638671875,PYXIS SAPHIR,,181,1636.2546,4744.24
2023-07-01,454.95501708984375,SAFE,,189,454.95502,0.00
2023-07-01,1463.6068115234375,STC,,212,1463.6068,6304.46
2023-07-01,506.9979248046875,STORE SIS,,214,506.99792,7200.00
2023-07-01,1285.4847412109375,STREAMSERVE,,215,1285.4847,0.00
2023-07-01,980.249755859375,ULYS,,224,980.24976,143244.83
2023-07-01,803.4266967773438,VFP - ONLINE INSTALLATION OFFERS,,226,803.4267,12266.03
2023-07-01,779.0411376953125,WAC-WEBACCOUNT,,228,779.04114,0.00
2023-07-01,170.99630737304688,KATAPULT-TEAM-TOOLS,,78,170.9963,0.66
2023-07-01,2.8482589721679688,0 - STARTER PACK,,0,2.848259,36.12
2023-07-01,370.6736450195313,COLIBRI SALES,,31,370.67365,1.04
2023-07-01,570.666259765625,IKY  (I KNOW YOU) - CUSTOMER DATA MANAGEMENT,,75,570.66626,1697.26
2023-07-01,983.3762817382812,INSTALA,,76,983.3763,97448.55
2023-07-01,481.2994384765625,LEGACY TRANSLATOR,,112,481.29944,1955.79
2023-07-01,723.0442504882812,NOTIFY,,136,723.04425,16893.13
2023-07-01,723.4405517578125,PAYMENT DATA REPOSITORY,,163,723.44055,13534.95
2023-07-01,1067.9315185546875,PRODUCT MATCH AND MERGE - PMM,,173,1067.9315,83271.93
2023-07-01,671.2810668945312,DATA QUALITY,,57,671.28107,36000.00
2023-07-01,12.608299255371094,LYSA - LOYALTY SERVICE ACCOUNT,,118,12.608299,0.18
2023-07-01,1355.509765625,MOVE CUSTOMER,,128,1355.5098,0.00
2023-07-01,1667.0245361328125,MESSAGEO,,124,1667.0245,54000.00
2023-07-01,784.0313110351562,PICK UP PLANNING,,165,784.0313,18169.39
2023-07-01,1.5750083923339844,COLIBRI GREENZONE PACTOOL,,25,1.5750084,1.04
2023-07-01,634.326416015625,COLIBRI PERMANENT INVENTORY,,28,634.3264,10128.91
2023-07-01,3.8548316955566406,COLIBRI QBAT,,30,3.8548317,1.04
2023-07-01,-16.53496551513672,COLIBRI SCAN EVERYTHING,,32,-16.534966,1.04
2023-07-01,0.2217063903808593,COLIBRI TASKLIST,,33,0.22170639,1.04
2023-07-01,1330.1629638671875,CONFIGURATORS REPOSITORY AND COMMON,,37,1330.163,42000.00
2023-07-01,497.2142028808594,CUSTOMER CARE CHATBOT PLATFORM,,47,497.2142,180000.00
2023-07-01,584.9776611328125,MEDIA INTEGRATOR,,121,584.97766,2400.00
2023-07-01,529.9371948242188,OPTIMEEZE,,144,529.9372,162837.89
2023-07-01,1686.2235107421875,SOLUTION OFFER DESIGN,,210,1686.2235,36095.89
2023-07-01,1261.08935546875,STORE REVIEWS,,213,1261.0894,2373.77
2023-07-01,1668.9420166015625,SUIVI DE POSITION,,216,1668.942,0.00
2023-07-01,1827.8768310546875,TANDEM,,217,1827.8768,25636.28
2023-07-01,1733.4775390625,TREND ME NOW,,223,1733.4775,6000.00
2023-07-01,415.721435546875,DEPRECATD PAYMENT DATA TOOLBOX,,60,415.72144,87.30
2023-07-01,77.94004821777344,PRODUCT FEED,,172,77.94005,5.07
2023-07-01,402.62017822265625,BOOMERANG (INTERACTIVE RETURN SYSTEM),,12,402.62018,13203.88
2023-07-01,600.6130981445312,DOP - DIGITAL OFFER PLATFORM,,62,600.6131,24000.00
2023-07-01,851.8872680664062,QUESTION AND ANSWERS,,185,851.88727,19838.28
2023-07-01,41.92981719970703,URL SHORTENER,,225,41.929817,1511.00
2023-07-01,1149.2171630859375,CATALOG OF PRODUCT AND SERVICES,,18,1149.2172,164051.82
2023-07-01,526.8070068359375,GENESYS CLOUD - CONTACT CENTER SOLUTION,,69,526.807,1200.00
2023-07-01,665.1312866210938,PAYMENT CROSS TECHNOLOGIES,,162,665.1313,5871.40
2023-07-01,428.81146240234375,BRIQUE DE COTATION (BDC),,14,428.81146,0.00
2023-07-01,93.9294204711914,CONTEXT REPOSITORY,,38,93.92942,777.11
2023-07-01,527.1322021484375,DIGITAL DOCUMENT GENERATOR BRICK (DDGB),,61,527.1322,48000.00
2023-07-01,42.27516174316406,MIRAKL,,125,42.27516,27.12
2023-07-01,1541.462158203125,THOR,,220,1541.4622,915.80
2023-07-01,486.4630126953125,CCDP - PERFORMANCE & RELIABILITY,,20,486.463,41890.41
2023-07-01,691.0502319335938,MEDIA ORDER MANAGER,,122,691.05023,7369.94
2023-07-01,910.6177978515624,MODEL SELECTOR,,126,910.6178,59664.91
2023-07-01,1881.02783203125,ONLINE EXPERIENCE WEB FRONT,,141,1881.0278,11941.04
2023-07-01,760.0177001953125,OPCOM ADVISOR,,142,760.0177,30000.00
2023-07-01,1022.805908203125,SEARCHDEX,,193,1022.8059,20451.46
2023-07-01,643.0517578125,AUTHORIZATIONS,,5,643.05176,43368.72
2023-07-01,150.22219848632812,QB,,182,150.2222,0.00
2023-07-01,752.8963012695312,SELLERS REVIEWS,,201,752.8963,5414.64
2023-07-01,1683.6561279296875,COMMUNITY SPACE,,36,1683.6561,15256.97
2023-07-01,1235.445556640625,KOBI MODULES - SERVICES,,109,1235.4456,66749.38
2023-07-01,902.478271484375,OPUS CATEGORY,,147,902.4783,9600.00
2023-07-01,707.8916015625,SELLER PORTAL,,198,707.8916,11543.84
2023-07-01,-276.1417236328125,CYBERSECURITY CCDP,,51,-276.14172,0.00
2023-07-01,605.5166015625,LOCAL TOOLBOX,,113,605.5166,4800.00
2023-07-01,850.0540161132812,KOBI MODULES - CUSTOMER HELP,,87,850.054,33219.18
2023-07-01,478.451171875,NDB - NEW DEPOSIT BRICK,,133,478.45117,14400.00
2023-07-01,119.0588607788086,POSLOG ACL COFFRE,,169,119.05886,120.00
2023-07-01,-122.56688690185548,SALESFORCE SELLERS,,190,-122.56689,1995.00
2023-07-01,2.3790740966796875,DASHBOARD DATA PRIVACY CCDP,,54,2.379074,1.03
2023-07-01,443.8263549804688,GOODWILL,,72,443.82635,12451.85
2023-07-01,489.9551086425781,KOBI MODULES - ADD TO CART,,80,489.9551,36472.97
2023-07-01,422.2330017089844,KOBI MODULES - ADD TO WISHLIST,,81,422.233,12959.07
2023-07-01,465.1188659667969,KOBI MODULES - CALCULATORS,,82,465.11887,36000.00
2023-07-01,1254.0716552734375,KOBI MODULES - CUSTOMER SPACE,,89,1254.0717,181023.04
2023-07-01,675.69384765625,KOBI MODULES - EDITORIAL,,90,675.69385,64802.33
2023-07-01,434.0252380371094,KOBI MODULES - HOMEPAGE,,92,434.02524,29847.95
2023-07-01,781.1503295898438,KOBI MODULES - PRODUCT CATEGORIES,,100,781.1503,164256.81
2023-07-01,733.1320190429688,KOBI MODULES - PRODUCT DETAILS,,101,733.132,35233.28
2023-07-01,728.8565673828125,KOBI MODULES - PRODUCT RECOMMENDATION,,102,728.85657,70083.51
2023-07-01,766.9744873046875,KOBI MODULES - PRODUCT REVIEWS,,103,766.9745,19558.59
2023-07-01,793.6536254882812,KOBI MODULES - SEARCH,,106,793.6536,96000.00
2023-07-01,1049.005615234375,KOBI MODULES - SEO PAGES GENERATOR,,108,1049.0056,85346.31
2023-07-01,764.0396728515625,KOBI MODULES - STORE,,110,764.0397,94693.99
2023-07-01,828.6318359375,LOYALTY-ORCHESTRATOR,,117,828.63184,8955.54
2023-07-01,364.7375183105469,MULTIPLE REVIEWS APP,,131,364.73752,1188.65
2023-07-01,985.330322265625,OPUS CATALOGS BROADCAST,,146,985.3303,24422.43
2023-07-01,893.6832275390625,OPUS NAVIGATION,,153,893.6832,8400.00
2023-07-01,899.7202758789062,OPUS PRODUCT AND DECISION,,154,899.7203,40571.26
2023-07-01,520.5361328125,OPUS SEARCH,,157,520.53613,4200.00
2023-07-01,656.7084350585938,POSLOG ACL TIC,,170,656.70844,1200.00
2023-07-01,1681.05615234375,SELLER PRICING,,199,1681.0562,19303.46
2023-07-01,1681.0306396484375,SELLER SERVICES MANAGEMENT,,200,1681.0306,16720.69
2023-07-01,259.41748046875,TANDEM PRO,,218,259.41748,2208.83
2023-07-01,860.0220336914062,AUDIENCE SHARING,,4,860.02203,20268.61
2023-07-01,7.2435302734375,BUNDLE INSTALLER,,16,7.2435303,0.23
2023-07-01,469.0025024414063,COSMIC (OPERATOR PORTAL),,43,469.0025,1278.86
2023-07-01,664.3777465820312,KOBI MODULES - CUSTOMER LOGIN,,88,664.37775,25471.84
2023-07-01,479.60650634765625,KOBI MODULES - MKP SELLERS,,98,479.6065,23230.04
2023-07-01,551.980224609375,NEWDEAL,,134,551.9802,9763.70
2023-07-01,495.09619140625,BOMP POLLER OFFER PRODUCT,,10,495.0962,23530.32
2023-07-01,1741.093505859375,CUSTOMER EXPERIENCE MEASURE,,48,1741.0935,1605.82
2023-07-01,-5.832027435302734,DAM API,,52,-5.8320274,499.40
2023-07-01,657.1353149414062,KOBI MODULES - CROSS COMPONENTS,,86,657.1353,138837.18
2023-07-01,92.184814453125,KOBI MODULES - MKP ORDER MANAGEMENT,,95,92.184814,2931.94
2023-07-01,1898.2984619140625,OPUS DIY KNOWLEDGE GRAPH,,150,1898.2985,15712.33
2023-07-01,759.5162353515625,SOFTWARE ARCHITECTURE TOOLS,,209,759.51624,6653.62
2023-07-01,671.1201782226562,BOMP OFFERS,,9,671.1202,45315.37
2023-07-01,554.0901489257812,BOMP PRODUCTS,,11,554.09015,65467.42
2023-07-01,697.3771362304688,KOBI MODULES - CHECKOUT,,84,697.37714,156000.00
2023-07-01,438.7646484375,KOBI MODULES - QUESTION AND ANSWERS,,104,438.76465,8392.64
2023-07-01,748.8187866210938,OPUS RANKING,,155,748.8188,22680.00
2023-07-01,406.437255859375,POSLOG ACL TICCAI,,171,406.43726,1680.00
2023-07-01,1062.40380859375,SELLER MANAGEMENT,,196,1062.4038,73289.31
2023-07-01,1154.1441650390625,SELLER ORDER MANAGEMENT,,197,1154.1442,52713.92
2023-07-01,694.2404174804688,SEO URL RESOLVER,,202,694.2404,5455.43
2023-07-01,1109.8638916015625,SITEMAP,,207,1109.8639,7200.00
2023-07-01,626.0902709960938,COMMERCE PERFORMANCE PUBLICATION,,34,626.0903,942.55
2023-07-01,522.8272705078125,COMMERCIAL EDITORIAL CONTENT,,35,522.8273,27826.06
2023-07-01,635.2208251953125,CROSS RENTAL,,45,635.2208,337.78
2023-07-01,511.8343505859375,ENGINEERING TOOLS,,64,511.83435,206.92
2023-07-01,553.3059692382812,FLASH REPORT,,67,553.30597,9407.71
2023-07-01,46.42078399658203,KOBI MODULES - MKP PORTAL CROSS COMPONENTS,,96,46.420784,1178.31
2023-07-01,546.840576171875,KOBI MODULES - MKP PRODUCT CATALOG MANAGEMENT,,97,546.8406,6266.41
2023-07-01,443.4816284179688,KOBI MODULES - SALES FOLLOWUP,,105,443.48163,4916.03
2023-07-01,36.29019165039063,GIFTEO,,71,36.29019,0.93
2023-07-01,505.4291076660156,OPUS INTERFACE,,151,505.4291,2783.49
2023-07-01,1158.029296875,SERVICE INVOICING,,203,1158.0293,53953.65
2023-07-01,535.275634765625,KOBI MODULES - MKP OFFER CATALOG MANAGEMENT,,94,535.27563,4949.87
2023-07-01,627.3328857421875,ORDERSWITCHER,,158,627.3329,28514.36
2023-07-01,416.6203918457031,KOBI MODULES - GIFT CARDS,,91,416.6204,22849.28
2023-07-01,574.6749267578125,OPUS RECOMMENDATION,,156,574.6749,1539.47
2023-07-01,832.4907836914062,RETURNS AUDIT MANAGEMENT,,188,832.4908,3230.61
2023-07-01,1112.9171142578125,SERVICE MASTER DATA,,204,1112.9171,14400.00
2023-07-01,530.4612426757812,OTR - OPERATIONAL TEAM REPOSITORY,,161,530.46124,1200.00
2023-07-01,594.5147705078125,DATA MARKETPLACE (AMS),,56,594.5148,113042.79
2023-07-01,733.8236083984375,RETURN MANAGEMENT FOR CASHING,,187,733.8236,586.38
2023-07-01,996.8179321289062,3D MEDIA MANAGEMENT (POC),,1,996.81793,93.28
2023-07-01,381.5635986328125,KOBI MODULES - AB TESTING,,79,381.5636,2955.94
2023-07-01,410.21429443359375,KOBI MODULES - CATEGORIES ENRICHMENT,,83,410.2143,3505.96
2023-07-01,728.7732543945312,KOBI MODULES - NAVIGATION,,99,728.77325,27533.83
2023-07-01,411.4684753417969,KOBI MODULES - TMS,,111,411.46848,3977.05
2023-07-01,1430.97509765625,MARKETING DATAFACTORY,,120,1430.9751,890.82
2023-07-01,706.68212890625,SERVICE SIMULATION TOOL,,206,706.6821,635.80
2023-07-01,19.24121856689453,SMART PREDICT EVENT,,208,19.241219,0.29
2023-07-01,660.7969970703125,ADOBE CAMPAIGN V8,,2,660.797,370.60
2023-07-01,18.03603744506836,CUSTOMER KNOWLEDGE BOARD,,49,18.036037,6000.00
2023-08-01,960.3807983398438,OPUS,,145,960.3808,864000.00
2023-08-01,572.2166748046875,BU PERFORMANCE,,15,572.2167,3600.00
2023-08-01,1007.6251220703124,COOKIE WEB,,42,1007.6251,187462.62
2023-08-01,1409.248291015625,DAMEO,,53,1409.2483,16404.51
2023-08-01,462.23382568359375,HOMEVISITS,,73,462.23383,10935.65
2023-08-01,1146.1944580078125,QMS - QUALITY MANAGEMENT SYSTEM,,184,1146.1945,0.00
2023-08-01,1598.45166015625,WEBOPS,,229,1598.4517,0.00
2023-08-01,1084.29150390625,WLL,,230,1084.2915,0.00
2023-08-01,935.2750854492188,COLIBRI PRODUCT SHEET,,29,935.2751,99885.64
2023-08-01,1328.178466796875,LOCUS,,114,1328.1785,38498.79
2023-08-01,1253.9368896484375,PRODUCT REVIEWS,,176,1253.9369,93356.94
2023-08-01,633.8485717773438,HOMMY,,74,633.8486,4064.04
2023-08-01,1898.506591796875,MYHOME,,132,1898.5066,27104.85
2023-08-01,918.8438720703124,VISUAL RECOGNITION,,227,918.8439,33986.49
2023-08-01,1003.6187744140624,COOKIE STORE,,41,1003.6188,5700.95
2023-08-01,583.5570068359375,DATA COMPLIANCE,,55,583.557,75246.47
2023-08-01,1003.0911254882812,QUOTATION,,186,1003.0911,36000.00
2023-08-01,1232.7369384765625,STAMBIA,,211,1232.7369,0.00
2023-08-01,1358.6910400390625,OREO,,159,1358.691,391942.70
2023-08-01,1329.33935546875,TEMPO,,219,1329.3394,190682.99
2023-08-01,1002.4927368164062,TO DO FOR SALES,,222,1002.49274,13330.64
2023-08-01,1506.223876953125,OFFER REPOSITORY,,137,1506.2239,349830.79
2023-08-01,1139.9189453125,ARTY,,3,1139.919,16800.00
2023-08-01,1012.6533203125,BACK OFFICE MARKETPLACE - BOMP,,7,1012.6533,243586.14
2023-08-01,527.2383422851562,BIP (BRIQUE INTEGRATION POSE),,8,527.23834,12000.00
2023-08-01,323.8532409667969,BOOSTER,,13,323.85324,38564.51
2023-08-01,571.7247314453125,CIAM,,22,571.72473,32821.41
2023-08-01,-254.86593627929688,COLIBRI FEEDBACK MANAGER,,24,-254.86594,1.03
2023-08-01,205.16851806640625,COLIBRI MANAGE,,26,205.16852,1.03
2023-08-01,1374.779541015625,COLIBRI PASSPORT,,27,1374.7795,123730.42
2023-08-01,500.0989379882813,CUSTOMER BOARD,,46,500.09894,0.00
2023-08-01,615.2316284179688,CUSTOMER MOBILE APP,,50,615.2316,34519.27
2023-08-01,499.22357177734375,DELIVERY SIMULATION TOOL,,58,499.22357,13552.13
2023-08-01,439.0313415527344,DELTA,,59,439.03134,21922.43
2023-08-01,465.6799011230469,FIDLIGHT,,66,465.6799,0.00
2023-08-01,1140.521240234375,GESTION CLIENT (WCM),,70,1140.5212,0.00
2023-08-01,1481.3184814453125,IPOSE,,77,1481.3185,2400.00
2023-08-01,571.6583251953125,MAILBREW,,119,571.6583,30000.00
2023-08-01,1174.7984619140625,MOVE CUSTOMER ORDER,,129,1174.7985,1527.21
2023-08-01,868.98779296875,NEXT PRODUCT TO BUY,,135,868.9878,22797.33
2023-08-01,1325.64013671875,OLT,,138,1325.6401,1327.51
2023-08-01,1507.1748046875,OMNICARE,,139,1507.1748,240.00
2023-08-01,731.3021850585938,OPUS LEGACY,,152,731.3022,0.00
2023-08-01,1545.143310546875,ORION,,160,1545.1433,2339.47
2023-08-01,769.0409545898438,PDC,,164,769.04095,0.00
2023-08-01,239.6015014648437,PLATFORMSMS,,166,239.6015,0.00
2023-08-01,1074.241943359375,POCKET DATA,,167,1074.242,14123.74
2023-08-01,1203.052978515625,PROJECT BOOSTER,,177,1203.053,44310.13
2023-08-01,719.1242065429688,PVR,,179,719.1242,7203.78
2023-08-01,970.515380859375,PYXIS,,180,970.5154,36219.91
2023-08-01,1259.986328125,PYXIS SAPHIR,,181,1259.9863,4744.24
2023-08-01,977.6282958984376,SAFE,,189,977.6283,0.00
2023-08-01,1213.281982421875,STC,,212,1213.282,6304.46
2023-08-01,842.7050170898438,STORE SIS,,214,842.705,7200.00
2023-08-01,1592.919189453125,STREAMSERVE,,215,1592.9192,0.00
2023-08-01,1465.6859130859375,ULYS,,224,1465.6859,143244.83
2023-08-01,750.668701171875,VFP - ONLINE INSTALLATION OFFERS,,226,750.6687,12266.03
2023-08-01,767.871337890625,WAC-WEBACCOUNT,,228,767.87134,0.00
2023-08-01,219.1991271972656,KATAPULT-TEAM-TOOLS,,78,219.19913,0.66
2023-08-01,2.6140098571777344,0 - STARTER PACK,,0,2.6140099,36.12
2023-08-01,495.4719543457031,COLIBRI SALES,,31,495.47195,1.04
2023-08-01,485.9786376953125,IKY  (I KNOW YOU) - CUSTOMER DATA MANAGEMENT,,75,485.97864,1697.26
2023-08-01,1260.7467041015625,INSTALA,,76,1260.7467,97448.55
2023-08-01,606.2672119140625,LEGACY TRANSLATOR,,112,606.2672,1955.79
2023-08-01,908.7206420898438,NOTIFY,,136,908.72064,16893.13
2023-08-01,625.9515991210938,PAYMENT DATA REPOSITORY,,163,625.9516,13534.95
2023-08-01,912.4117431640624,PRODUCT MATCH AND MERGE - PMM,,173,912.41174,83271.93
2023-08-01,357.6846008300781,DATA QUALITY,,57,357.6846,36000.00
2023-08-01,68.14871215820312,LYSA - LOYALTY SERVICE ACCOUNT,,118,68.14871,0.18
2023-08-01,1175.482666015625,MOVE CUSTOMER,,128,1175.4827,0.00
2023-08-01,1676.72314453125,MESSAGEO,,124,1676.7231,54000.00
2023-08-01,814.5475463867188,PICK UP PLANNING,,165,814.54755,18169.39
2023-08-01,2.0200233459472656,COLIBRI GREENZONE PACTOOL,,25,2.0200233,1.04
2023-08-01,667.356689453125,COLIBRI PERMANENT INVENTORY,,28,667.3567,10128.91
2023-08-01,3.9588356018066406,COLIBRI QBAT,,30,3.9588356,1.04
2023-08-01,-257.05731201171875,COLIBRI SCAN EVERYTHING,,32,-257.0573,1.04
2023-08-01,-0.2803573608398437,COLIBRI TASKLIST,,33,-0.28035736,1.04
2023-08-01,526.8258056640625,CONFIGURATORS REPOSITORY AND COMMON,,37,526.8258,42000.00
2023-08-01,728.1954956054688,CUSTOMER CARE CHATBOT PLATFORM,,47,728.1955,180000.00
2023-08-01,1514.0247802734375,MEDIA INTEGRATOR,,121,1514.0248,2400.00
2023-08-01,888.5457153320312,OPTIMEEZE,,144,888.5457,162837.89
2023-08-01,986.648681640625,SOLUTION OFFER DESIGN,,210,986.6487,36095.89
2023-08-01,1239.777587890625,STORE REVIEWS,,213,1239.7776,2373.77
2023-08-01,1780.5675048828125,SUIVI DE POSITION,,216,1780.5675,0.00
2023-08-01,1516.6019287109375,TANDEM,,217,1516.6019,25636.28
2023-08-01,1891.2633056640625,TREND ME NOW,,223,1891.2633,6000.00
2023-08-01,465.36956787109375,DEPRECATD PAYMENT DATA TOOLBOX,,60,465.36957,87.30
2023-08-01,158.1781005859375,PRODUCT FEED,,172,158.1781,5.07
2023-08-01,395.3381652832031,BOOMERANG (INTERACTIVE RETURN SYSTEM),,12,395.33817,13203.88
2023-08-01,411.241455078125,DOP - DIGITAL OFFER PLATFORM,,62,411.24146,24000.00
2023-08-01,733.1735229492188,QUESTION AND ANSWERS,,185,733.1735,19838.28
2023-08-01,0.5296440124511719,URL SHORTENER,,225,0.529644,1511.00
2023-08-01,457.9085388183594,CATALOG OF PRODUCT AND SERVICES,,18,457.90854,164051.82
2023-08-01,714.6490478515625,GENESYS CLOUD - CONTACT CENTER SOLUTION,,69,714.64905,1200.00
2023-08-01,1559.9151611328125,PAYMENT CROSS TECHNOLOGIES,,162,1559.9152,5871.40
2023-08-01,407.7694091796875,BRIQUE DE COTATION (BDC),,14,407.7694,0.00
2023-08-01,99.05252838134766,CONTEXT REPOSITORY,,38,99.05253,777.11
2023-08-01,743.987548828125,DIGITAL DOCUMENT GENERATOR BRICK (DDGB),,61,743.98755,48000.00
2023-08-01,42.61293029785156,MIRAKL,,125,42.61293,27.12
2023-08-01,1764.1197509765625,THOR,,220,1764.1198,915.80
2023-08-01,297.9603576660156,CCDP - PERFORMANCE & RELIABILITY,,20,297.96036,41890.41
2023-08-01,587.9866943359375,MEDIA ORDER MANAGER,,122,587.9867,7369.94
2023-08-01,599.6544189453125,MODEL SELECTOR,,126,599.6544,59664.91
2023-08-01,1855.8173828125,ONLINE EXPERIENCE WEB FRONT,,141,1855.8174,11941.04
2023-08-01,960.862060546875,OPCOM ADVISOR,,142,960.86206,30000.00
2023-08-01,743.958984375,SEARCHDEX,,193,743.959,20451.46
2023-08-01,673.8263549804688,AUTHORIZATIONS,,5,673.82635,43368.72
2023-08-01,177.29861450195312,QB,,182,177.29861,0.00
2023-08-01,956.0625,SELLERS REVIEWS,,201,956.0625,5414.64
2023-08-01,1253.728515625,COMMUNITY SPACE,,36,1253.7285,15256.97
2023-08-01,1078.5413818359375,KOBI MODULES - SERVICES,,109,1078.5414,66749.38
2023-08-01,935.0853881835938,OPUS CATEGORY,,147,935.0854,9600.00
2023-08-01,865.9571533203125,SELLER PORTAL,,198,865.95715,11543.84
2023-08-01,-20.07721710205078,CYBERSECURITY CCDP,,51,-20.077217,0.00
2023-08-01,547.885498046875,LOCAL TOOLBOX,,113,547.8855,4800.00
2023-08-01,450.9767456054688,KOBI MODULES - CUSTOMER HELP,,87,450.97675,33219.18
2023-08-01,569.5967407226562,NDB - NEW DEPOSIT BRICK,,133,569.59674,14400.00
2023-08-01,157.068115234375,POSLOG ACL COFFRE,,169,157.06812,120.00
2023-08-01,223.11520385742188,SALESFORCE SELLERS,,190,223.1152,1995.00
2023-08-01,5.116813659667969,DASHBOARD DATA PRIVACY CCDP,,54,5.1168137,1.03
2023-08-01,463.3804016113281,GOODWILL,,72,463.3804,12451.85
2023-08-01,400.87408447265625,KOBI MODULES - ADD TO CART,,80,400.87408,36472.97
2023-08-01,428.9200439453125,KOBI MODULES - ADD TO WISHLIST,,81,428.92004,12959.07
2023-08-01,455.6430969238281,KOBI MODULES - CALCULATORS,,82,455.6431,36000.00
2023-08-01,717.052001953125,KOBI MODULES - CUSTOMER SPACE,,89,717.052,181023.04
2023-08-01,371.2793884277344,KOBI MODULES - EDITORIAL,,90,371.2794,64802.33
2023-08-01,436.2335205078125,KOBI MODULES - HOMEPAGE,,92,436.23352,29847.95
2023-08-01,914.3262329101562,KOBI MODULES - PRODUCT CATEGORIES,,100,914.32623,164256.81
2023-08-01,1272.3419189453125,KOBI MODULES - PRODUCT DETAILS,,101,1272.3419,35233.28
2023-08-01,565.1610717773438,KOBI MODULES - PRODUCT RECOMMENDATION,,102,565.1611,70083.51
2023-08-01,513.2131958007812,KOBI MODULES - PRODUCT REVIEWS,,103,513.2132,19558.59
2023-08-01,919.0438232421876,KOBI MODULES - SEARCH,,106,919.0438,96000.00
2023-08-01,526.2637329101562,KOBI MODULES - SEO PAGES GENERATOR,,108,526.26373,85346.31
2023-08-01,539.5971069335938,KOBI MODULES - STORE,,110,539.5971,94693.99
2023-08-01,564.3917236328125,LOYALTY-ORCHESTRATOR,,117,564.3917,8955.54
2023-08-01,463.0634765625,MULTIPLE REVIEWS APP,,131,463.06348,1188.65
2023-08-01,657.9480590820312,OPUS CATALOGS BROADCAST,,146,657.94806,24422.43
2023-08-01,708.0161743164062,OPUS NAVIGATION,,153,708.0162,8400.00
2023-08-01,714.697021484375,OPUS PRODUCT AND DECISION,,154,714.697,40571.26
2023-08-01,605.7975463867188,OPUS SEARCH,,157,605.79755,4200.00
2023-08-01,752.5440673828125,POSLOG ACL TIC,,170,752.54407,1200.00
2023-08-01,962.8781127929688,SELLER PRICING,,199,962.8781,19303.46
2023-08-01,1631.966552734375,SELLER SERVICES MANAGEMENT,,200,1631.9666,16720.69
2023-08-01,374.0070495605469,TANDEM PRO,,218,374.00705,2208.83
2023-08-01,539.5338134765625,AUDIENCE SHARING,,4,539.5338,20268.61
2023-08-01,-6.833789825439453,BUNDLE INSTALLER,,16,-6.83379,0.23
2023-08-01,407.6545715332031,COSMIC (OPERATOR PORTAL),,43,407.65457,1278.86
2023-08-01,471.2446594238281,KOBI MODULES - CUSTOMER LOGIN,,88,471.24466,25471.84
2023-08-01,498.1607360839844,KOBI MODULES - MKP SELLERS,,98,498.16074,23230.04
2023-08-01,621.6998901367188,NEWDEAL,,134,621.6999,9763.70
2023-08-01,489.3777465820313,BOMP POLLER OFFER PRODUCT,,10,489.37775,23530.32
2023-08-01,1898.889892578125,CUSTOMER EXPERIENCE MEASURE,,48,1898.8899,1605.82
2023-08-01,30.783878326416016,DAM API,,52,30.783878,499.40
2023-08-01,408.9361877441406,KOBI MODULES - CROSS COMPONENTS,,86,408.9362,138837.18
2023-08-01,80.44282531738281,KOBI MODULES - MKP ORDER MANAGEMENT,,95,80.442825,2931.94
2023-08-01,1898.606201171875,OPUS DIY KNOWLEDGE GRAPH,,150,1898.6062,15712.33
2023-08-01,906.4842529296876,SOFTWARE ARCHITECTURE TOOLS,,209,906.48425,6653.62
2023-08-01,556.64697265625,BOMP OFFERS,,9,556.647,45315.37
2023-08-01,398.6129760742188,BOMP PRODUCTS,,11,398.61298,65467.42
2023-08-01,444.2040710449219,KOBI MODULES - CHECKOUT,,84,444.20407,156000.00
2023-08-01,449.64697265625,KOBI MODULES - QUESTION AND ANSWERS,,104,449.64697,8392.64
2023-08-01,851.1353149414062,OPUS RANKING,,155,851.1353,22680.00
2023-08-01,502.4324340820313,POSLOG ACL TICCAI,,171,502.43243,1680.00
2023-08-01,954.021728515625,SELLER MANAGEMENT,,196,954.0217,73289.31
